id,start_time,end_time
4011,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141905
4012,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141918
4013,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14193
4014,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141942
4015,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141954
4016,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141967
4017,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141979
4018,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.141992
4019,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142004
4020,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142017
4021,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142029
2430,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.58837
2431,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.588574
2432,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.588734
2433,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.588933
2434,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589104
4022,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142041
4023,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142072
4024,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142085
4025,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142097
4026,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14211
4027,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142122
4028,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142134
4029,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142147
4030,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142159
4031,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142171
4032,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142183
4033,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142196
4034,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142208
2435,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589249
2436,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589469
2437,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589613
2438,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589782
2439,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.589982
4035,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14222
4036,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142251
4037,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142264
4038,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142276
4039,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142287
4040,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142299
4041,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142311
4042,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142323
4043,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142335
4044,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142347
4045,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142359
4046,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142372
4047,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142384
2440,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.590145
2441,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.590292
2442,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.590544
2443,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.590692
2444,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.590866
4048,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142396
4049,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142426
4050,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142439
4051,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142452
4052,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142464
4053,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142476
4054,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142488
4055,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.1425
4056,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142512
4057,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142524
4058,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142536
4059,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142548
4060,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14256
2445,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.591116
2446,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.591287
2447,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.591436
2448,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.591784
2449,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.591935
4061,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142572
4062,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142602
4063,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142615
4064,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142627
4065,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142639
4066,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142651
4067,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142664
4068,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142676
4069,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142688
4070,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.1427
4071,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142712
4072,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142724
4073,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142736
2450,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.592097
2451,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.592305
2452,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.59247
2453,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.592614
2454,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.592842
4074,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142748
4075,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142779
4076,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142791
4077,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142804
4078,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142816
4079,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142828
4080,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14284
4081,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142853
4082,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142865
4083,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142877
4084,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14289
4085,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142906
4086,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142919
2455,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.592991
2456,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.593159
2457,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.593364
2458,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.593581
2459,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.593729
4087,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142931
4088,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142964
4089,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142977
4090,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.142989
4091,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143001
4092,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143013
4093,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143025
4094,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143038
4095,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14305
4096,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143062
4097,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143074
4098,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143086
4099,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143099
2460,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.59395
2461,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.594099
2462,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.594271
2463,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.594471
2464,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.594634
4100,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143111
4101,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143142
4102,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143155
4103,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143167
4104,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14318
4105,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143192
4106,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143204
4107,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143216
4108,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143229
4109,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14324
4110,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143253
4111,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143265
4112,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143278
2465,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.594782
2466,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.595005
2467,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.595154
2468,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.59532
2469,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.595523
4113,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14329
4114,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143321
4115,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143334
4116,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143346
4117,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143359
4118,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143371
4119,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143383
4120,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143394
4121,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143407
4122,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143419
4123,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143432
4124,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143444
4125,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143456
2470,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.595687
2471,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.595839
2472,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.596097
2473,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.596247
2474,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.596408
4126,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143469
4127,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143499
4128,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143512
4129,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143525
4130,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143537
4131,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143549
4132,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143561
4133,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143574
4134,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143586
4135,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143598
4136,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143611
4137,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143623
4138,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143635
2475,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.596696
2476,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.596865
2477,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597015
2478,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597236
2479,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597381
4139,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143648
4140,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143679
4141,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143692
4142,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143704
4143,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143716
4144,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143729
4145,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143741
4146,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143754
4147,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143766
4148,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143778
4149,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14379
4150,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143802
4151,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143815
2480,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597547
2481,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597754
2482,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.597935
2483,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598084
2484,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598303
4152,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143827
4153,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143857
4154,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14387
4155,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143882
4156,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143895
4157,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143907
4158,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143919
4159,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143931
4160,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143943
4161,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143956
4162,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143968
4163,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14398
4164,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.143992
2485,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598452
2486,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598621
2487,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598825
2488,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.598987
2489,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.599135
4165,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144005
4166,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144036
4167,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144049
4168,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144061
4169,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144073
4170,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144085
4171,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144097
4172,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14411
4173,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144122
4174,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144135
4175,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144147
4176,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144159
4177,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144171
2490,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.599355
2491,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.599505
2492,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.599671
2493,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.599926
2494,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.600088
4178,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144183
4179,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144213
4180,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144226
4181,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144238
4182,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14425
4183,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144263
4184,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144275
4185,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144287
4186,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144299
4187,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144312
4188,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144324
4189,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144336
4190,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144348
2495,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.600234
2496,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60046
2497,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.600609
2498,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.600777
2499,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.600983
4191,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14436
4192,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144389
4193,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144402
4194,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144415
4195,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144428
4196,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14444
4197,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144452
4198,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144464
4199,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144476
4200,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144489
4201,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144501
4202,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144513
4203,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144525
2500,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.601216
2501,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.601386
2502,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.601614
2503,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.601764
2504,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.601929
4204,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144537
4205,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144567
4206,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14458
4207,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144592
4208,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144604
4209,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144616
4210,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144628
4211,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14464
4212,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144651
4213,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144663
4214,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144675
4215,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144687
4216,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144699
2505,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.602139
2506,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.602305
2507,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.602452
2508,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.602672
2509,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60294
4217,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144712
4218,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144742
4219,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144755
4220,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144767
4221,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144779
4222,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144791
4223,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144804
4224,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144816
4225,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144828
4226,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14484
4227,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144852
4228,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144864
4229,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144877
2510,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60316
2511,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.603309
2512,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.603474
2513,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.603681
2514,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.603845
4230,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144889
4231,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144919
4232,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144932
4233,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144945
4234,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144957
4235,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144969
4236,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144981
4237,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.144994
4238,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145006
4239,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145018
4240,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145031
4241,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145043
4242,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145055
2515,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.603989
2516,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.604206
2517,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.604355
2518,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.604519
2519,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.604725
4243,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145068
4244,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145098
4245,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145111
4246,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145123
4247,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145136
4248,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145148
4249,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14516
4250,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145172
4251,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145184
4252,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145197
4253,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145209
4254,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145221
4255,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145233
2520,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.604886
2521,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.605031
2522,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.605257
2523,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.605405
2524,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60557
4256,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145246
4257,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145276
4258,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145289
4259,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145301
4260,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145314
4261,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145326
4262,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145338
4263,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14535
4264,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145362
4265,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145375
4266,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145387
4267,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145399
4268,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145412
2525,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.605773
2526,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60599
2527,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.606134
2528,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.606354
2529,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.606503
4269,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145424
4270,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145454
4271,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145467
4272,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145479
4273,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145491
4274,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145502
4275,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145515
4276,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145527
4277,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145539
4278,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145551
4279,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145563
4280,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145576
4281,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145587
2530,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.606668
2531,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.606871
2532,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.607042
2533,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.607188
2534,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.607409
4282,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145599
4283,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145636
4284,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145649
4285,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145662
4286,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145674
4287,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145687
4288,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145699
4289,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145711
4290,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145723
4291,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145735
4292,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145747
4293,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.14576
4294,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145772
2535,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.607559
2536,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.607733
2537,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60796
2538,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.608131
2539,2021-04-21 19:34:42.63522,2021-04-21 19:34:43.60828
4295,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145784
4296,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145814
4297,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145827
4298,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145839
4299,2021-04-21 19:33:42.0713,2021-04-21 19:33:42.145852
